player,clan,gold,date
#222VRRYJ,#9LP9VCJ8,30,2021-09-29
#222VRRYJ,#9LP9VCJ8,50,2021-10-26
#222VRRYJ,#9LP9VCJ8,40,2021-10-16
#222VRRYJ,#9LP9VCJ8,20,2021-08-07
#8YVGGVC8P,#9LP9VCJ8,45,2021-08-31
#8YVGGVC8P,#9LP9VCJ8,25,2021-09-28
#8YVGGVC8P,#9LP9VCJ8,35,2021-08-11
#8YVGGVC8P,#9LP9VCJ8,25,2021-10-23
#8YVGGVC8P,#9LP9VCJ8,20,2021-11-11
#YCLCY0R,#9LP9VCJ8,50,2021-10-01
#YCLCY0R,#9LP9VCJ8,20,2021-09-28
#YCLCY0R,#9LP9VCJ8,35,2021-09-28
#YCLCY0R,#9LP9VCJ8,25,2021-08-12
#YCLCY0R,#9LP9VCJ8,15,2021-10-30
#YCLCY0R,#9LP9VCJ8,30,2021-11-04
#YCLCY0R,#9LP9VCJ8,45,2021-11-11
#YCLCY0R,#9LP9VCJ8,45,2021-09-03
#8YGVPR9Y0,#9LP9VCJ8,55,2021-09-16
#8YGVPR9Y0,#9LP9VCJ8,20,2021-10-16
#8YGVPR9Y0,#9LP9VCJ8,20,2021-10-31
#8YGVPR9Y0,#9LP9VCJ8,15,2021-10-20
#8YGVPR9Y0,#9LP9VCJ8,25,2021-10-23
#2LYPPG0Y2,#9LP9VCJ8,35,2021-08-03
#2LYPPG0Y2,#9LP9VCJ8,45,2021-10-13
#2LYPPG0Y2,#9LP9VCJ8,30,2021-09-25
#2LYPPG0Y2,#9LP9VCJ8,25,2021-11-08
#2LYPPG0Y2,#9LP9VCJ8,25,2021-09-03
#2LYPPG0Y2,#9LP9VCJ8,50,2021-09-01
#2LYPPG0Y2,#9LP9VCJ8,30,2021-10-08
#2LYPPG0Y2,#9LP9VCJ8,40,2021-10-18
#2LYPPG0Y2,#9LP9VCJ8,25,2021-11-03
#2LYPPG0Y2,#9LP9VCJ8,15,2021-09-05
#Q28QYVJQ,#9LP9VCJ8,35,2021-09-01
#Q28QYVJQ,#9LP9VCJ8,35,2021-09-15
#Q28QYVJQ,#9LP9VCJ8,15,2021-09-20
#Q28QYVJQ,#9LP9VCJ8,50,2021-09-14
#GPP2YLL8,#9LP9VCJ8,55,2021-10-21
#GPP2YLL8,#9LP9VCJ8,50,2021-10-16
#GPP2YLL8,#9LP9VCJ8,40,2021-08-18
#GPP2YLL8,#9LP9VCJ8,55,2021-08-18
#9GLYYQ2L,#9LP9VCJ8,15,2021-10-05
#9GLYYQ2L,#9LP9VCJ8,25,2021-11-02
#9GLYYQ2L,#9LP9VCJ8,40,2021-08-14
#9GLYYQ2L,#9LP9VCJ8,55,2021-09-25
#9GLYYQ2L,#9LP9VCJ8,25,2021-08-20
#9GLYYQ2L,#9LP9VCJ8,30,2021-08-06
#9GLYYQ2L,#9LP9VCJ8,30,2021-09-09
#9GLYYQ2L,#9LP9VCJ8,40,2021-08-04
#9GLYYQ2L,#9LP9VCJ8,35,2021-10-25
#9GLYYQ2L,#9LP9VCJ8,50,2021-10-25
#92RUJ8LPP,#9LP9VCJ8,50,2021-09-29
#92RUJ8LPP,#9LP9VCJ8,20,2021-10-07
#92RUJ8LPP,#9LP9VCJ8,55,2021-09-13
#92RUJ8LPP,#9LP9VCJ8,50,2021-11-10
#92RUJ8LPP,#9LP9VCJ8,45,2021-08-19
#92RUJ8LPP,#9LP9VCJ8,40,2021-10-19
#90R22UVY,#9LP9VCJ8,20,2021-10-13
#90R22UVY,#9LP9VCJ8,35,2021-09-18
#90R22UVY,#9LP9VCJ8,45,2021-09-11
#28CVU99UQ,#9LP9VCJ8,45,2021-08-20
#28CVU99UQ,#9LP9VCJ8,30,2021-09-19
#28CVU99UQ,#9LP9VCJ8,35,2021-10-14
#28CVU99UQ,#9LP9VCJ8,30,2021-10-31
#28CVU99UQ,#9LP9VCJ8,50,2021-09-21
#28CVU99UQ,#9LP9VCJ8,55,2021-10-17
#2PJP8LJC,#9LP9VCJ8,50,2021-10-05
#2PJP8LJC,#9LP9VCJ8,15,2021-08-18
#2PJP8LJC,#9LP9VCJ8,45,2021-10-01
#2PJP8LJC,#9LP9VCJ8,15,2021-08-11
#2PJP8LJC,#9LP9VCJ8,20,2021-08-28
#2PJP8LJC,#9LP9VCJ8,25,2021-09-12
#2PJP8LJC,#9LP9VCJ8,30,2021-08-13
#P8YUYYGPQ,#9LP9VCJ8,50,2021-11-04
#P8YUYYGPQ,#9LP9VCJ8,45,2021-09-07
#UP2Q8RR0,#9LP9VCJ8,20,2021-10-31
#UP2Q8RR0,#9LP9VCJ8,35,2021-09-10
#UP2Q8RR0,#9LP9VCJ8,35,2021-10-07
#UP2Q8RR0,#9LP9VCJ8,25,2021-10-10
#UP2Q8RR0,#9LP9VCJ8,35,2021-10-15
#8ULLYVCY9,#9LP9VCJ8,30,2021-09-12
#8ULLYVCY9,#9LP9VCJ8,45,2021-09-01
#8ULLYVCY9,#9LP9VCJ8,40,2021-09-02
#8ULLYVCY9,#9LP9VCJ8,20,2021-09-24
#P9L2UGPR,#9LP9VCJ8,35,2021-11-01
#P8YLG882L,#9LP9VCJ8,30,2021-09-25
#P8YLG882L,#9LP9VCJ8,30,2021-08-29
#P8YLG882L,#9LP9VCJ8,35,2021-10-25
#P8YLG882L,#9LP9VCJ8,30,2021-10-24
#P8YLG882L,#9LP9VCJ8,50,2021-08-06
#QCJQYP0C,#9LP9VCJ8,40,2021-09-12
#QCJQYP0C,#9LP9VCJ8,20,2021-09-27
#QCJQYP0C,#9LP9VCJ8,35,2021-10-12
#QCJQYP0C,#9LP9VCJ8,30,2021-09-13
#2PJQR28Q,#9LP9VCJ8,15,2021-08-09
#2PJQR28Q,#9LP9VCJ8,45,2021-08-05
#2PJQR28Q,#9LP9VCJ8,50,2021-09-09
#2PJQR28Q,#9LP9VCJ8,55,2021-10-20
#2PJQR28Q,#9LP9VCJ8,30,2021-10-17
#2PJQR28Q,#9LP9VCJ8,15,2021-08-10
#2PJQR28Q,#9LP9VCJ8,25,2021-08-29
#2PJQR28Q,#9LP9VCJ8,50,2021-09-14
#2PJQR28Q,#9LP9VCJ8,35,2021-09-04
#2PJQR28Q,#9LP9VCJ8,40,2021-10-19
#9ULPU0QL,#9LP9VCJ8,15,2021-08-24
#9ULPU0QL,#9LP9VCJ8,55,2021-11-07
#9ULPU0QL,#9LP9VCJ8,15,2021-08-26
#9ULPU0QL,#9LP9VCJ8,55,2021-09-18
#9ULPU0QL,#9LP9VCJ8,50,2021-10-14
#9ULPU0QL,#9LP9VCJ8,55,2021-10-05
#9ULPU0QL,#9LP9VCJ8,55,2021-10-17
#9ULPU0QL,#9LP9VCJ8,55,2021-10-19
#9ULPU0QL,#9LP9VCJ8,55,2021-09-09
#9ULPU0QL,#9LP9VCJ8,25,2021-09-19
#JPL8QUG0,#9LP9VCJ8,30,2021-09-15
#JPL8QUG0,#9LP9VCJ8,15,2021-08-30
#JPL8QUG0,#9LP9VCJ8,45,2021-11-07
#JPL8QUG0,#9LP9VCJ8,35,2021-10-07
#JPL8QUG0,#9LP9VCJ8,20,2021-08-08
#JPL8QUG0,#9LP9VCJ8,35,2021-10-11
#JPL8QUG0,#9LP9VCJ8,35,2021-09-20
#JPL8QUG0,#9LP9VCJ8,35,2021-09-30
#JPL8QUG0,#9LP9VCJ8,20,2021-10-05
#JPL8QUG0,#9LP9VCJ8,45,2021-11-07
#9CJP9GRY,#9LP9VCJ8,25,2021-10-06
#9CJP9GRY,#9LP9VCJ8,45,2021-10-08
#9CJP9GRY,#9LP9VCJ8,35,2021-10-19
#9CJP9GRY,#9LP9VCJ8,40,2021-08-18
#LY2V9GQV9,#9LP9VCJ8,40,2021-09-29
#LY2V9GQV9,#9LP9VCJ8,30,2021-08-24
#LY2V9GQV9,#9LP9VCJ8,20,2021-10-03
#LY2V9GQV9,#9LP9VCJ8,30,2021-08-17
#PRU8Y0UQY,#9LP9VCJ8,55,2021-09-13
#PRU8Y0UQY,#9LP9VCJ8,30,2021-09-20
#PRU8Y0UQY,#9LP9VCJ8,45,2021-09-08
#PRU8Y0UQY,#9LP9VCJ8,35,2021-08-15
#PRU8Y0UQY,#9LP9VCJ8,25,2021-11-08
#PRU8Y0UQY,#9LP9VCJ8,50,2021-09-10
#PRU8Y0UQY,#9LP9VCJ8,55,2021-08-30
#PRU8Y0UQY,#9LP9VCJ8,35,2021-09-29
#2UCLC88U,#9LP9VCJ8,20,2021-08-08
#2UCLC88U,#9LP9VCJ8,25,2021-08-20
#2UCLC88U,#9LP9VCJ8,35,2021-08-23
#2UCLC88U,#9LP9VCJ8,50,2021-08-19
#2UCLC88U,#9LP9VCJ8,25,2021-08-17
#2UCLC88U,#9LP9VCJ8,40,2021-10-13
#2UCLC88U,#9LP9VCJ8,35,2021-08-04
#2UCLC88U,#9LP9VCJ8,55,2021-08-28
#2UCLC88U,#9LP9VCJ8,25,2021-08-28
#2UCLC88U,#9LP9VCJ8,40,2021-08-29
#RQCUUP2,#9LP9VCJ8,55,2021-09-01
#RQCUUP2,#9LP9VCJ8,15,2021-10-01
#RQCUUP2,#9LP9VCJ8,30,2021-10-12
#RQCUUP2,#9LP9VCJ8,45,2021-08-16
#RQCUUP2,#9LP9VCJ8,55,2021-09-17
#RQCUUP2,#9LP9VCJ8,15,2021-11-04
#RQCUUP2,#9LP9VCJ8,40,2021-10-16
#GQPRJCUU,#9LP9VCJ8,40,2021-08-27
#PG88RGQY8,#9LP9VCJ8,45,2021-08-14
#PG88RGQY8,#9LP9VCJ8,25,2021-10-03
#PG88RGQY8,#9LP9VCJ8,40,2021-09-18
#PG88RGQY8,#9LP9VCJ8,25,2021-09-21
#PG88RGQY8,#9LP9VCJ8,55,2021-09-01
#PG88RGQY8,#9LP9VCJ8,15,2021-10-10
#PG88RGQY8,#9LP9VCJ8,40,2021-09-04
#PG88RGQY8,#9LP9VCJ8,15,2021-11-10
#YG9UL29R0,#9LP9VCJ8,30,2021-09-20
#YG9UL29R0,#9LP9VCJ8,30,2021-08-09
#YG9UL29R0,#9LP9VCJ8,55,2021-09-07
#YG9UL29R0,#9LP9VCJ8,50,2021-09-06
#YG9UL29R0,#9LP9VCJ8,25,2021-10-11
#YG9UL29R0,#9LP9VCJ8,20,2021-08-25
#YG9UL29R0,#9LP9VCJ8,55,2021-10-31
#8GQ0P22RJ,#9LP9VCJ8,15,2021-11-01
#8GQ0P22RJ,#9LP9VCJ8,30,2021-09-27
#8GQ0P22RJ,#9LP9VCJ8,45,2021-08-31
#8GQ0P22RJ,#9LP9VCJ8,15,2021-08-09
#8GQ0P22RJ,#9LP9VCJ8,30,2021-10-31
#8GQ0P22RJ,#9LP9VCJ8,20,2021-11-10
#8GQ0P22RJ,#9LP9VCJ8,55,2021-09-01
#8GQ0P22RJ,#9LP9VCJ8,55,2021-08-20
#2VJV9RR9J,#9LP9VCJ8,40,2021-09-06
#2VJV9RR9J,#9LP9VCJ8,45,2021-08-24
#2VJV9RR9J,#9LP9VCJ8,45,2021-08-17
#2VJV9RR9J,#9LP9VCJ8,30,2021-10-26
#2VJV9RR9J,#9LP9VCJ8,15,2021-09-23
#2VJV9RR9J,#9LP9VCJ8,55,2021-11-08
#2VJV9RR9J,#9LP9VCJ8,20,2021-11-11
#2VJV9RR9J,#9LP9VCJ8,25,2021-10-31
#2VJV9RR9J,#9LP9VCJ8,40,2021-10-03
#2VJV9RR9J,#9LP9VCJ8,40,2021-10-14
#C9Q2VJ9,#9LP9VCJ8,15,2021-08-07
#C9Q2VJ9,#9LP9VCJ8,50,2021-11-07
#C9Q2VJ9,#9LP9VCJ8,15,2021-10-24
#C9Q2VJ9,#9LP9VCJ8,50,2021-11-06
#C9Q2VJ9,#9LP9VCJ8,55,2021-08-20
#C9Q2VJ9,#9LP9VCJ8,30,2021-08-14
#VCVCG2YR,#9LP9VCJ8,35,2021-11-03
#VCVCG2YR,#9LP9VCJ8,55,2021-08-14
#8PUG0JQ9,#9LP9VCJ8,55,2021-10-22
#8PUG0JQ9,#9LP9VCJ8,55,2021-09-10
#9GUULQJJ,#9LP9VCJ8,55,2021-10-07
#9GUULQJJ,#9LP9VCJ8,20,2021-08-20
#9GUULQJJ,#9LP9VCJ8,35,2021-09-30
#R99UYRL,#9LP9VCJ8,30,2021-09-11
#R99UYRL,#9LP9VCJ8,15,2021-10-21
#R99UYRL,#9LP9VCJ8,30,2021-10-04
#R99UYRL,#9LP9VCJ8,20,2021-10-21
#R99UYRL,#9LP9VCJ8,40,2021-09-03
#YQV28LYL,#9LP9VCJ8,50,2021-10-26
#YQV28LYL,#9LP9VCJ8,25,2021-10-26
#YQV28LYL,#9LP9VCJ8,40,2021-09-25
#YQV28LYL,#9LP9VCJ8,35,2021-10-16
#YQV28LYL,#9LP9VCJ8,30,2021-09-18
#YQV28LYL,#9LP9VCJ8,15,2021-10-18
#98YVRUYLR,#9LP9VCJ8,30,2021-08-05
#98YVRUYLR,#9LP9VCJ8,55,2021-08-12
#98YVRUYLR,#9LP9VCJ8,20,2021-08-21
#98YVRUYLR,#9LP9VCJ8,25,2021-10-21
#98YVRUYLR,#9LP9VCJ8,25,2021-11-07
#98YVRUYLR,#9LP9VCJ8,25,2021-08-20
#98YVRUYLR,#9LP9VCJ8,40,2021-10-09
#98YVRUYLR,#9LP9VCJ8,50,2021-09-03
#98YVRUYLR,#9LP9VCJ8,40,2021-11-05
#98YVRUYLR,#9LP9VCJ8,35,2021-10-24
#88YPYCLCP,#9LP9VCJ8,15,2021-10-25
#88YPYCLCP,#9LP9VCJ8,20,2021-10-14
#88YPYCLCP,#9LP9VCJ8,45,2021-09-26
#88YPYCLCP,#9LP9VCJ8,15,2021-09-28
#88YPYCLCP,#9LP9VCJ8,20,2021-10-04
#88YPYCLCP,#9LP9VCJ8,25,2021-09-09
#88YPYCLCP,#9LP9VCJ8,35,2021-11-05
#88YPYCLCP,#9LP9VCJ8,50,2021-08-13
#88YPYCLCP,#9LP9VCJ8,25,2021-08-07
#88YPYCLCP,#9LP9VCJ8,55,2021-09-23
#PLGJU82QC,#9LP9VCJ8,45,2021-09-22
#PLGJU82QC,#9LP9VCJ8,15,2021-09-29
#PLGJU82QC,#9LP9VCJ8,20,2021-09-10
#PLGJU82QC,#9LP9VCJ8,30,2021-09-15
#PLGJU82QC,#9LP9VCJ8,45,2021-08-21
#PLGJU82QC,#9LP9VCJ8,35,2021-09-10
#PLGJU82QC,#9LP9VCJ8,55,2021-08-14
#PLGJU82QC,#9LP9VCJ8,55,2021-09-30
#2RQRQVU08,#9LP9VCJ8,30,2021-10-20
#2RQRQVU08,#9LP9VCJ8,20,2021-08-24
#20JYUJGPQ,#9LP9VCJ8,30,2021-09-11
#20JYUJGPQ,#9LP9VCJ8,40,2021-10-06
#20JYUJGPQ,#9LP9VCJ8,45,2021-09-08
#20JYUJGPQ,#9LP9VCJ8,50,2021-09-13
#20JYUJGPQ,#9LP9VCJ8,50,2021-08-28
#20JYUJGPQ,#9LP9VCJ8,40,2021-11-08
#20JYUJGPQ,#9LP9VCJ8,55,2021-09-22
#20JYUJGPQ,#9LP9VCJ8,40,2021-09-26
#R8UYJ2YP,#9LP9VCJ8,45,2021-10-02
#R8UYJ2YP,#9LP9VCJ8,50,2021-10-20
#R8UYJ2YP,#9LP9VCJ8,15,2021-10-09
#P2CYJ0VU,#9GUCJRL0,45,2021-10-27
#2PUR2R89L,#9GUCJRL0,35,2021-09-11
#2PUR2R89L,#9GUCJRL0,35,2021-10-04
#2PUR2R89L,#9GUCJRL0,20,2021-09-13
#2PUR2R89L,#9GUCJRL0,30,2021-10-21
#2PUR2R89L,#9GUCJRL0,50,2021-10-01
#2PUR2R89L,#9GUCJRL0,35,2021-11-03
#2PUR2R89L,#9GUCJRL0,50,2021-11-03
#2PUR2R89L,#9GUCJRL0,40,2021-09-12
#2PUR2R89L,#9GUCJRL0,15,2021-10-28
#9QLU9UJ2R,#9GUCJRL0,50,2021-10-29
#9QLU9UJ2R,#9GUCJRL0,20,2021-08-28
#9QLU9UJ2R,#9GUCJRL0,30,2021-10-11
#9QLU9UJ2R,#9GUCJRL0,35,2021-09-29
#9QLU9UJ2R,#9GUCJRL0,30,2021-10-11
#9QLU9UJ2R,#9GUCJRL0,40,2021-09-05
#9QLU9UJ2R,#9GUCJRL0,30,2021-09-20
#9QLU9UJ2R,#9GUCJRL0,30,2021-10-23
#9QLU9UJ2R,#9GUCJRL0,30,2021-08-15
#9QLU9UJ2R,#9GUCJRL0,40,2021-08-09
#99Q8CU,#9GUCJRL0,25,2021-08-23
#99Q8CU,#9GUCJRL0,40,2021-10-18
#99Q8CU,#9GUCJRL0,15,2021-10-19
#99Q8CU,#9GUCJRL0,55,2021-08-23
#99Q8CU,#9GUCJRL0,50,2021-10-01
#2UV9020RY,#9GUCJRL0,45,2021-08-18
#2UV9020RY,#9GUCJRL0,35,2021-11-02
#2UV9020RY,#9GUCJRL0,55,2021-09-02
#8Y0VL9C,#9GUCJRL0,45,2021-11-07
#8Y0VL9C,#9GUCJRL0,20,2021-10-25
#8Y0VL9C,#9GUCJRL0,25,2021-10-22
#8CC9G99PG,#9GUCJRL0,25,2021-09-17
#8CC9G99PG,#9GUCJRL0,20,2021-08-19
#8CC9G99PG,#9GUCJRL0,25,2021-09-14
#8CC9G99PG,#9GUCJRL0,40,2021-10-26
#8CC9G99PG,#9GUCJRL0,30,2021-10-27
#8CC9G99PG,#9GUCJRL0,20,2021-09-30
#8CC9G99PG,#9GUCJRL0,45,2021-09-20
#8CC9G99PG,#9GUCJRL0,30,2021-09-08
#8CC9G99PG,#9GUCJRL0,20,2021-09-17
#99QVP8J8Q,#9GUCJRL0,25,2021-09-25
#99QVP8J8Q,#9GUCJRL0,20,2021-08-13
#99QVP8J8Q,#9GUCJRL0,25,2021-09-05
#99QVP8J8Q,#9GUCJRL0,15,2021-10-11
#99QVP8J8Q,#9GUCJRL0,25,2021-10-28
#99QVP8J8Q,#9GUCJRL0,55,2021-11-01
#99QVP8J8Q,#9GUCJRL0,30,2021-09-02
#99QVP8J8Q,#9GUCJRL0,30,2021-10-21
#99QVP8J8Q,#9GUCJRL0,50,2021-08-31
#820PRY28P,#9GUCJRL0,15,2021-10-30
#YVCPCRR,#9GUCJRL0,50,2021-10-17
#YVCPCRR,#9GUCJRL0,40,2021-09-03
#YVCPCRR,#9GUCJRL0,55,2021-09-09
#YVCPCRR,#9GUCJRL0,55,2021-08-15
#YVCPCRR,#9GUCJRL0,40,2021-10-28
#YVCPCRR,#9GUCJRL0,55,2021-08-22
#YVCPCRR,#9GUCJRL0,15,2021-10-07
#YVCPCRR,#9GUCJRL0,50,2021-09-13
#P02QYPQ8V,#9GUCJRL0,30,2021-08-20
#P02QYPQ8V,#9GUCJRL0,15,2021-08-26
#P02QYPQ8V,#9GUCJRL0,50,2021-09-03
#P02QYPQ8V,#9GUCJRL0,55,2021-09-27
#P02QYPQ8V,#9GUCJRL0,25,2021-09-11
#P02QYPQ8V,#9GUCJRL0,25,2021-09-24
#P02QYPQ8V,#9GUCJRL0,20,2021-10-21
#P02QYPQ8V,#9GUCJRL0,40,2021-10-12
#P02QYPQ8V,#9GUCJRL0,50,2021-09-30
#YYRPRU82V,#9GUCJRL0,35,2021-10-21
#YYRPRU82V,#9GUCJRL0,40,2021-09-22
#YYRPRU82V,#9GUCJRL0,35,2021-09-03
#YYRPRU82V,#9GUCJRL0,15,2021-11-08
#YYRPRU82V,#9GUCJRL0,35,2021-08-04
#YYRPRU82V,#9GUCJRL0,30,2021-09-01
#YYRPRU82V,#9GUCJRL0,55,2021-11-01
#YYRPRU82V,#9GUCJRL0,50,2021-10-01
#20YJGL9V,#9GUCJRL0,40,2021-08-17
#20YJGL9V,#9GUCJRL0,45,2021-10-24
#20YJGL9V,#9GUCJRL0,15,2021-10-24
#20YJGL9V,#9GUCJRL0,50,2021-11-05
#20YJGL9V,#9GUCJRL0,20,2021-09-01
#20YJGL9V,#9GUCJRL0,45,2021-08-20
#20YJGL9V,#9GUCJRL0,50,2021-11-07
#8JRC80YPR,#9GUCJRL0,35,2021-08-16
#8JRC80YPR,#9GUCJRL0,45,2021-10-30
#G28V8PR,#9GUCJRL0,45,2021-11-09
#G28V8PR,#9GUCJRL0,35,2021-08-27
#G28V8PR,#9GUCJRL0,15,2021-09-03
#G28V8PR,#9GUCJRL0,55,2021-09-20
#G28V8PR,#9GUCJRL0,45,2021-09-02
#G28V8PR,#9GUCJRL0,40,2021-08-11
#G28V8PR,#9GUCJRL0,40,2021-08-28
#PYGV2CRLJ,#9GUCJRL0,25,2021-09-08
#PYGV2CRLJ,#9GUCJRL0,45,2021-10-13
#PYGV2CRLJ,#9GUCJRL0,40,2021-09-01
#YCPC92CC,#9GUCJRL0,30,2021-09-14
#2GPVRQJG2,#9GUCJRL0,55,2021-10-06
#2GPVRQJG2,#9GUCJRL0,35,2021-08-15
#2GPVRQJG2,#9GUCJRL0,15,2021-10-04
#2GPVRQJG2,#9GUCJRL0,25,2021-10-31
#2GPVRQJG2,#9GUCJRL0,50,2021-08-31
#2GPVRQJG2,#9GUCJRL0,50,2021-09-25
#2GPVRQJG2,#9GUCJRL0,50,2021-11-08
#2GPVRQJG2,#9GUCJRL0,15,2021-09-16
#2GPVRQJG2,#9GUCJRL0,20,2021-10-21
#2GPVRQJG2,#9GUCJRL0,15,2021-10-01
#20CLG9VGL,#9GUCJRL0,40,2021-08-16
#20CLG9VGL,#9GUCJRL0,55,2021-09-01
#20CLG9VGL,#9GUCJRL0,15,2021-10-16
#20CLG9VGL,#9GUCJRL0,50,2021-11-03
#20CLG9VGL,#9GUCJRL0,55,2021-08-12
#20CLG9VGL,#9GUCJRL0,15,2021-08-24
#20CLG9VGL,#9GUCJRL0,35,2021-09-05
#2LPJRU2LP,#9GUCJRL0,45,2021-10-11
#2LPJRU2LP,#9GUCJRL0,55,2021-10-25
#2LPJRU2LP,#9GUCJRL0,30,2021-09-22
#2LPJRU2LP,#9GUCJRL0,25,2021-08-11
#2LPJRU2LP,#9GUCJRL0,30,2021-10-27
#2LPJRU2LP,#9GUCJRL0,45,2021-11-03
#2LPJRU2LP,#9GUCJRL0,45,2021-10-21
#2LPJRU2LP,#9GUCJRL0,20,2021-09-28
#2LPJRU2LP,#9GUCJRL0,30,2021-08-30
#2LPJRU2LP,#9GUCJRL0,15,2021-10-16
#9UQPRG0RU,#9GUCJRL0,50,2021-09-05
#9UQPRG0RU,#9GUCJRL0,30,2021-09-28
#9UQPRG0RU,#9GUCJRL0,15,2021-08-17
#9UQPRG0RU,#9GUCJRL0,40,2021-11-02
#9UQPRG0RU,#9GUCJRL0,30,2021-08-17
#9UQPRG0RU,#9GUCJRL0,40,2021-09-11
#9UQPRG0RU,#9GUCJRL0,25,2021-08-25
#9UQPRG0RU,#9GUCJRL0,30,2021-08-31
#9UQPRG0RU,#9GUCJRL0,25,2021-09-22
#J002G8UV,#9GUCJRL0,35,2021-10-10
#J002G8UV,#9GUCJRL0,35,2021-08-14
#2VQ90LLL,#9GUCJRL0,15,2021-08-28
#2VQ90LLL,#9GUCJRL0,45,2021-10-20
#2VQ90LLL,#9GUCJRL0,55,2021-10-06
#2VQ90LLL,#9GUCJRL0,55,2021-08-14
#2VQ90LLL,#9GUCJRL0,20,2021-09-25
#2VQ90LLL,#9GUCJRL0,50,2021-09-09
#2VQ90LLL,#9GUCJRL0,35,2021-08-07
#2VQ90LLL,#9GUCJRL0,45,2021-09-22
#2VQ90LLL,#9GUCJRL0,25,2021-09-20
#8Y9L200U,#9GUCJRL0,25,2021-10-16
#8Y9L200U,#9GUCJRL0,35,2021-08-09
#8Y9L200U,#9GUCJRL0,35,2021-08-28
#8Y9L200U,#9GUCJRL0,50,2021-10-15
#8Y9L200U,#9GUCJRL0,15,2021-08-04
#8Y9L200U,#9GUCJRL0,15,2021-09-29
#8Y9L200U,#9GUCJRL0,30,2021-10-10
#8Y9L200U,#9GUCJRL0,30,2021-11-01
#8Y9L200U,#9GUCJRL0,50,2021-11-03
#CGJ8JRCR,#9GUCJRL0,40,2021-10-25
#CGJ8JRCR,#9GUCJRL0,45,2021-08-09
#CGJ8JRCR,#9GUCJRL0,30,2021-08-27
#GGCQ8GQR,#9GUCJRL0,40,2021-10-30
#GGCQ8GQR,#9GUCJRL0,30,2021-10-16
#GGCQ8GQR,#9GUCJRL0,30,2021-08-27
#2PR09PCQY,#9GUCJRL0,35,2021-08-08
#2PR09PCQY,#9GUCJRL0,55,2021-10-13
#2PR09PCQY,#9GUCJRL0,25,2021-10-29
#2PR09PCQY,#9GUCJRL0,55,2021-10-01
#2PR09PCQY,#9GUCJRL0,45,2021-10-23
#2PR09PCQY,#9GUCJRL0,30,2021-09-29
#2PR09PCQY,#9GUCJRL0,20,2021-11-10
#2PR09PCQY,#9GUCJRL0,25,2021-09-07
#2PR09PCQY,#9GUCJRL0,35,2021-08-20
#2PR09PCQY,#9GUCJRL0,40,2021-09-12
#82RQ02YUJ,#9GUCJRL0,30,2021-09-20
#82RQ02YUJ,#9GUCJRL0,55,2021-09-16
#82RQ02YUJ,#9GUCJRL0,25,2021-08-05
#2CCQUJJR,#9GUCJRL0,25,2021-10-04
#2CCQUJJR,#9GUCJRL0,45,2021-08-07
#22U8RQ908,#9GUCJRL0,35,2021-09-03
#P29CCURC,#9GUCJRL0,20,2021-08-29
#P29CCURC,#9GUCJRL0,55,2021-10-30
#P29CCURC,#9GUCJRL0,20,2021-10-06
#P29CCURC,#9GUCJRL0,20,2021-08-11
#P29CCURC,#9GUCJRL0,35,2021-09-03
#P29CCURC,#9GUCJRL0,45,2021-08-24
#P29CCURC,#9GUCJRL0,55,2021-10-22
#P29CCURC,#9GUCJRL0,35,2021-08-23
#2C90R29P9,#9GUCJRL0,50,2021-10-18
#2C90R29P9,#9GUCJRL0,45,2021-08-13
#2C90R29P9,#9GUCJRL0,55,2021-08-07
#2C90R29P9,#9GUCJRL0,40,2021-09-22
#2C90R29P9,#9GUCJRL0,55,2021-09-15
#2C90R29P9,#9GUCJRL0,15,2021-11-07
#2C90R29P9,#9GUCJRL0,25,2021-08-11
#2C90R29P9,#9GUCJRL0,15,2021-10-09
#2C90R29P9,#9GUCJRL0,35,2021-10-18
#8GL2CRGLR,#9GUCJRL0,35,2021-09-25
#8GL2CRGLR,#9GUCJRL0,20,2021-11-06
#8GL2CRGLR,#9GUCJRL0,40,2021-09-30
#8GL2CRGLR,#9GUCJRL0,15,2021-11-02
#8GL2CRGLR,#9GUCJRL0,55,2021-09-19
#8GL2CRGLR,#9GUCJRL0,30,2021-09-08
#8GL2CRGLR,#9GUCJRL0,15,2021-09-08
#8GL2CRGLR,#9GUCJRL0,30,2021-10-16
#8GL2CRGLR,#9GUCJRL0,25,2021-10-31
#P82UJJGLG,#9GUCJRL0,45,2021-10-03
#P82UJJGLG,#9GUCJRL0,40,2021-09-12
#P82UJJGLG,#9GUCJRL0,20,2021-08-25
#P82UJJGLG,#9GUCJRL0,50,2021-09-03
#P82UJJGLG,#9GUCJRL0,50,2021-11-10
#P82UJJGLG,#9GUCJRL0,45,2021-09-27
#P82UJJGLG,#9GUCJRL0,20,2021-08-26
#2PV0VYGLV,#9GUCJRL0,30,2021-10-18
#2PV0VYGLV,#9GUCJRL0,35,2021-11-08
#2PV0VYGLV,#9GUCJRL0,40,2021-09-18
#2PV0VYGLV,#9GUCJRL0,55,2021-10-02
#2PV0VYGLV,#9GUCJRL0,55,2021-08-19
#2PV0VYGLV,#9GUCJRL0,35,2021-10-03
#PLVU202JY,#9GUCJRL0,55,2021-10-11
#PLVU202JY,#9GUCJRL0,30,2021-10-29
#PLVU202JY,#9GUCJRL0,40,2021-11-08
